gab;file_1;file_2;sample_size;threshold;tm;tnm;fm;precision;recall;f1;detlta;t1;t2
trip-yelp;tripadvisor-d;yelp-b;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11465978622436523;1502319427.5965407;1502319427.7112005
trip-yelp;tripadvisor-d;yelp-b;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11019754409790039;1502319427.7112005;1502319427.821398
trip-yelp;tripadvisor-d;yelp-b;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11364245414733887;1502319427.82238;1502319427.9360225
trip-yelp;tripadvisor-d;yelp-b;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10808539390563965;1502319427.9370222;1502319428.0451076
trip-yelp;tripadvisor-d;yelp-b;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10607790946960449;1502319428.0451076;1502319428.1511855
trip-yelp;tripadvisor-d;yelp-b;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10708308219909668;1502319428.1521869;1502319428.25927
trip-yelp;tripadvisor-d;yelp-c;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11564803123474121;1502319428.280282;1502319428.39593
trip-yelp;tripadvisor-d;yelp-c;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11150479316711426;1502319428.39593;1502319428.5074348
trip-yelp;tripadvisor-d;yelp-c;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11097598075866699;1502319428.5084355;1502319428.6194115
trip-yelp;tripadvisor-d;yelp-c;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10771059989929199;1502319428.620412;1502319428.7281227
trip-yelp;tripadvisor-d;yelp-c;10000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10559892654418945;1502319428.7281227;1502319428.8337216
trip-yelp;tripadvisor-d;yelp-c;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.15313053131103516;1502319428.8337216;1502319428.9868522
trip-yelp;tripadvisor-d;yelp-d;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.16764593124389648;1502319429.013534;1502319429.18118
trip-yelp;tripadvisor-d;yelp-d;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11811041831970215;1502319429.18118;1502319429.2992904
trip-yelp;tripadvisor-d;yelp-d;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10913562774658203;1502319429.2992904;1502319429.408426
trip-yelp;tripadvisor-d;yelp-d;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.13413643836975098;1502319429.408426;1502319429.5425625
trip-yelp;tripadvisor-d;yelp-d;10000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.1051170825958252;1502319429.5425625;1502319429.6476796
trip-yelp;tripadvisor-d;yelp-d;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09862089157104492;1502319429.6486807;1502319429.7473016
trip-yelp;tripadvisor-d;yelp-e;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1683037281036377;1502319429.769317;1502319429.9376206
trip-yelp;tripadvisor-d;yelp-e;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11158609390258789;1502319429.9376206;1502319430.0492067
trip-yelp;tripadvisor-d;yelp-e;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11364173889160156;1502319430.050207;1502319430.1638486
trip-yelp;tripadvisor-d;yelp-e;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11360669136047363;1502319430.1638486;1502319430.2774553
trip-yelp;tripadvisor-d;yelp-e;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10863542556762695;1502319430.2774553;1502319430.3860908
trip-yelp;tripadvisor-d;yelp-e;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10059356689453125;1502319430.3860908;1502319430.4866843
trip-yelp;tripadvisor-d;yelp-a;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1260991096496582;1502319430.551811;1502319430.67791
trip-yelp;tripadvisor-d;yelp-a;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11558938026428223;1502319430.67791;1502319430.7934995
trip-yelp;tripadvisor-d;yelp-a;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11060285568237305;1502319430.7934995;1502319430.9041023
trip-yelp;tripadvisor-d;yelp-a;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1056523323059082;1502319430.9041023;1502319431.0097547
trip-yelp;tripadvisor-d;yelp-a;5000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11057925224304199;1502319431.0107589;1502319431.1213381
trip-yelp;tripadvisor-d;yelp-a;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10664129257202148;1502319431.1213381;1502319431.2279794
trip-yelp;tripadvisor-d;yelp-b;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11957359313964844;1502319431.248994;1502319431.3685677
trip-yelp;tripadvisor-d;yelp-b;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11812353134155273;1502319431.3685677;1502319431.4866912
trip-yelp;tripadvisor-d;yelp-b;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11411643028259277;1502319431.4866912;1502319431.6008077
trip-yelp;tripadvisor-d;yelp-b;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11056756973266602;1502319431.601308;1502319431.7118757
trip-yelp;tripadvisor-d;yelp-b;5000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10963797569274902;1502319431.7118757;1502319431.8215137
trip-yelp;tripadvisor-d;yelp-b;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11060094833374023;1502319431.8215137;1502319431.9321146
trip-yelp;tripadvisor-d;yelp-c;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11565756797790527;1502319431.9523792;1502319432.0680368
trip-yelp;tripadvisor-d;yelp-c;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.15313148498535156;1502319432.0680368;1502319432.2211683
trip-yelp;tripadvisor-d;yelp-c;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.1160883903503418;1502319432.2211683;1502319432.3372567
trip-yelp;tripadvisor-d;yelp-c;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10613584518432617;1502319432.3382392;1502319432.444375
trip-yelp;tripadvisor-d;yelp-c;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10709333419799805;1502319432.444375;1502319432.5514684
trip-yelp;tripadvisor-d;yelp-c;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10313224792480469;1502319432.5514684;1502319432.6546006
trip-yelp;tripadvisor-d;yelp-d;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1180880069732666;1502319432.6746147;1502319432.7927027
trip-yelp;tripadvisor-d;yelp-d;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11711478233337402;1502319432.7927027;1502319432.9098175
trip-yelp;tripadvisor-d;yelp-d;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12607884407043457;1502319432.9108367;1502319433.0369155
trip-yelp;tripadvisor-d;yelp-d;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.12210464477539062;1502319433.0369155;1502319433.1590202
trip-yelp;tripadvisor-d;yelp-d;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10762214660644531;1502319433.1590202;1502319433.2666423
trip-yelp;tripadvisor-d;yelp-d;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10959863662719727;1502319433.2666423;1502319433.376241
trip-yelp;tripadvisor-d;yelp-e;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.12059497833251953;1502319433.3987582;1502319433.5193532
trip-yelp;tripadvisor-d;yelp-e;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.12111425399780273;1502319433.5193532;1502319433.6404674
trip-yelp;tripadvisor-d;yelp-e;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11707258224487305;1502319433.6404674;1502319433.75754
trip-yelp;tripadvisor-d;yelp-e;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10613703727722168;1502319433.75754;1502319433.863677
trip-yelp;tripadvisor-d;yelp-e;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10363531112670898;1502319433.863677;1502319433.9673123
trip-yelp;tripadvisor-d;yelp-e;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.21766257286071777;1502319433.9673123;1502319434.184975
trip-yelp;tripadvisor-e;yelp-a;100;0.4;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.16720104217529297;1502319434.2527716;1502319434.4199727
trip-yelp;tripadvisor-e;yelp-a;100;0.5;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12059688568115234;1502319434.4199727;1502319434.5405695
trip-yelp;tripadvisor-e;yelp-a;100;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.13766860961914062;1502319434.5415697;1502319434.6792383
trip-yelp;tripadvisor-e;yelp-a;100;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10610151290893555;1502319434.6792383;1502319434.7853398
trip-yelp;tripadvisor-e;yelp-a;100;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10809755325317383;1502319434.7863412;1502319434.8944387
trip-yelp;tripadvisor-e;yelp-a;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10308003425598145;1502319434.8944387;1502319434.9975188
trip-yelp;tripadvisor-e;yelp-b;100;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11612749099731445;1502319435.0175884;1502319435.1337159
trip-yelp;tripadvisor-e;yelp-b;100;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11616206169128418;1502319435.1347172;1502319435.2508793
trip-yelp;tripadvisor-e;yelp-b;100;0.6;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11158609390258789;1502319435.2508793;1502319435.3624654
trip-yelp;tripadvisor-e;yelp-b;100;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10810017585754395;1502319435.3624654;1502319435.4705656
trip-yelp;tripadvisor-e;yelp-b;100;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10562276840209961;1502319435.4705656;1502319435.5761883
trip-yelp;tripadvisor-e;yelp-b;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10509443283081055;1502319435.5761883;1502319435.6812828
trip-yelp;tripadvisor-e;yelp-c;100;0.4;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11419105529785156;1502319435.7043028;1502319435.8184938
trip-yelp;tripadvisor-e;yelp-c;100;0.5;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11513805389404297;1502319435.8184938;1502319435.933632
trip-yelp;tripadvisor-e;yelp-c;100;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10862112045288086;1502319435.933632;1502319436.042253
trip-yelp;tripadvisor-e;yelp-c;100;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.13011789321899414;1502319436.042253;1502319436.172371
trip-yelp;tripadvisor-e;yelp-c;100;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1101069450378418;1502319436.172371;1502319436.2824779
trip-yelp;tripadvisor-e;yelp-c;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10361242294311523;1502319436.2824779;1502319436.3860903
trip-yelp;tripadvisor-e;yelp-d;100;0.4;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.1156470775604248;1502319436.4076264;1502319436.5232735
trip-yelp;tripadvisor-e;yelp-d;100;0.5;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.11858606338500977;1502319436.5232735;1502319436.6418595
trip-yelp;tripadvisor-e;yelp-d;100;0.6;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.11064028739929199;1502319436.6418595;1502319436.7524998
trip-yelp;tripadvisor-e;yelp-d;100;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.1071317195892334;1502319436.7524998;1502319436.8596315
trip-yelp;tripadvisor-e;yelp-d;100;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1065821647644043;1502319436.8596315;1502319436.9662137
trip-yelp;tripadvisor-e;yelp-d;100;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10109591484069824;1502319436.9662137;1502319437.0673096
trip-yelp;tripadvisor-e;yelp-e;100;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1196129322052002;1502319437.0883248;1502319437.2079377
trip-yelp;tripadvisor-e;yelp-e;100;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11567068099975586;1502319437.2084386;1502319437.3241093
trip-yelp;tripadvisor-e;yelp-e;100;0.6;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.13662457466125488;1502319437.3241093;1502319437.460734
trip-yelp;tripadvisor-e;yelp-e;100;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12061595916748047;1502319437.460734;1502319437.5813498
trip-yelp;tripadvisor-e;yelp-e;100;0.8;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.10758042335510254;1502319437.5813498;1502319437.6889303
trip-yelp;tripadvisor-e;yelp-e;100;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.14518117904663086;1502319437.6889303;1502319437.8341115
trip-yelp;tripadvisor-e;yelp-a;1000;0.4;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.18471717834472656;1502319437.8857036;1502319438.0704207
trip-yelp;tripadvisor-e;yelp-a;1000;0.5;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11011958122253418;1502319438.0704207;1502319438.1805403
trip-yelp;tripadvisor-e;yelp-a;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11410808563232422;1502319438.1805403;1502319438.2946484
trip-yelp;tripadvisor-e;yelp-a;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10610628128051758;1502319438.2946484;1502319438.4007547
trip-yelp;tripadvisor-e;yelp-a;1000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10358214378356934;1502319438.4012544;1502319438.5048366
trip-yelp;tripadvisor-e;yelp-a;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10656237602233887;1502319438.5048366;1502319438.611399
trip-yelp;tripadvisor-e;yelp-b;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.1191108226776123;1502319438.631914;1502319438.7510247
trip-yelp;tripadvisor-e;yelp-b;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11112213134765625;1502319438.7510247;1502319438.8621469
trip-yelp;tripadvisor-e;yelp-b;1000;0.6;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.10908174514770508;1502319438.8631482;1502319438.97223
trip-yelp;tripadvisor-e;yelp-b;1000;0.7;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12509441375732422;1502319438.973231;1502319439.0983255
trip-yelp;tripadvisor-e;yelp-b;1000;0.8;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.10360574722290039;1502319439.0983255;1502319439.2019312
trip-yelp;tripadvisor-e;yelp-b;1000;0.9;3;4;1;0.75;0.42857142857142855;0.5454545454545454;0.12868309020996094;1502319439.2019312;1502319439.3306143
trip-yelp;tripadvisor-e;yelp-c;1000;0.4;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.12009382247924805;1502319439.3586316;1502319439.4787254
trip-yelp;tripadvisor-e;yelp-c;1000;0.5;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11462569236755371;1502319439.4787254;1502319439.5933511
trip-yelp;tripadvisor-e;yelp-c;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11809539794921875;1502319439.5933511;1502319439.7114465
trip-yelp;tripadvisor-e;yelp-c;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.13066411018371582;1502319439.7114465;1502319439.8421106
trip-yelp;tripadvisor-e;yelp-c;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10610246658325195;1502319439.8421106;1502319439.948213
trip-yelp;tripadvisor-e;yelp-c;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10111403465270996;1502319439.948213;1502319440.0493271
trip-yelp;tripadvisor-e;yelp-d;1000;0.4;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11412310600280762;1502319440.0693405;1502319440.1834636
trip-yelp;tripadvisor-e;yelp-d;1000;0.5;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.11562418937683105;1502319440.1834636;1502319440.2990878
trip-yelp;tripadvisor-e;yelp-d;1000;0.6;5;2;1;0.8333333333333334;0.7142857142857143;0.7692307692307692;0.1086580753326416;1502319440.2990878;1502319440.4077458
trip-yelp;tripadvisor-e;yelp-d;1000;0.7;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10960173606872559;1502319440.4077458;1502319440.5173476
trip-yelp;tripadvisor-e;yelp-d;1000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10322380065917969;1502319440.5183687;1502319440.6215925
trip-yelp;tripadvisor-e;yelp-d;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10257959365844727;1502319440.6215925;1502319440.724172
trip-yelp;tripadvisor-e;yelp-e;1000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11512398719787598;1502319440.7471879;1502319440.8623118
trip-yelp;tripadvisor-e;yelp-e;1000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11306524276733398;1502319440.8623118;1502319440.975377
trip-yelp;tripadvisor-e;yelp-e;1000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.10865497589111328;1502319440.975377;1502319441.084032
trip-yelp;tripadvisor-e;yelp-e;1000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.15270352363586426;1502319441.084032;1502319441.2367356
trip-yelp;tripadvisor-e;yelp-e;1000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1261155605316162;1502319441.2377367;1502319441.3638523
trip-yelp;tripadvisor-e;yelp-e;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10709834098815918;1502319441.3648539;1502319441.4719522
trip-yelp;tripadvisor-e;yelp-a;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11813116073608398;1502319441.49297;1502319441.6111012
trip-yelp;tripadvisor-e;yelp-a;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11063718795776367;1502319441.6116;1502319441.722237
trip-yelp;tripadvisor-e;yelp-a;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11314249038696289;1502319441.722237;1502319441.8353796
trip-yelp;tripadvisor-e;yelp-a;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10711860656738281;1502319441.8353796;1502319441.9424982
trip-yelp;tripadvisor-e;yelp-a;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10609936714172363;1502319441.9424982;1502319442.0485976
trip-yelp;tripadvisor-e;yelp-a;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10606670379638672;1502319442.0485976;1502319442.1546643
trip-yelp;tripadvisor-e;yelp-b;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.16970086097717285;1502319442.176679;1502319442.3463798
trip-yelp;tripadvisor-e;yelp-b;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11558866500854492;1502319442.3463798;1502319442.4619684
trip-yelp;tripadvisor-e;yelp-b;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11414289474487305;1502319442.4619684;1502319442.5761113
trip-yelp;tripadvisor-e;yelp-b;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10606741905212402;1502319442.577112;1502319442.6831794
trip-yelp;tripadvisor-e;yelp-b;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10808539390563965;1502319442.6831794;1502319442.7912648
trip-yelp;tripadvisor-e;yelp-b;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.1020956039428711;1502319442.7912648;1502319442.8933604
trip-yelp;tripadvisor-e;yelp-c;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.14217901229858398;1502319442.9148617;1502319443.0570407
trip-yelp;tripadvisor-e;yelp-c;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.15265274047851562;1502319443.0570407;1502319443.2096934
trip-yelp;tripadvisor-e;yelp-c;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12213516235351562;1502319443.2096934;1502319443.3318286
trip-yelp;tripadvisor-e;yelp-c;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10859870910644531;1502319443.3318286;1502319443.4404273
trip-yelp;tripadvisor-e;yelp-c;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10860395431518555;1502319443.4404273;1502319443.5490313
trip-yelp;tripadvisor-e;yelp-c;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10406661033630371;1502319443.5490313;1502319443.6530979
trip-yelp;tripadvisor-e;yelp-d;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11809229850769043;1502319443.674109;1502319443.7922013
trip-yelp;tripadvisor-e;yelp-d;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.1126563549041748;1502319443.7922013;1502319443.9048576
trip-yelp;tripadvisor-e;yelp-d;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11559152603149414;1502319443.9048576;1502319444.0204492
trip-yelp;tripadvisor-e;yelp-d;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10512208938598633;1502319444.0204492;1502319444.1255713
trip-yelp;tripadvisor-e;yelp-d;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10608601570129395;1502319444.1255713;1502319444.2316573
trip-yelp;tripadvisor-e;yelp-d;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10506057739257812;1502319444.2316573;1502319444.3367178
trip-yelp;tripadvisor-e;yelp-e;10000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11509418487548828;1502319444.3577318;1502319444.472826
trip-yelp;tripadvisor-e;yelp-e;10000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11611127853393555;1502319444.472826;1502319444.5889373
trip-yelp;tripadvisor-e;yelp-e;10000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.1110689640045166;1502319444.5889373;1502319444.7000062
trip-yelp;tripadvisor-e;yelp-e;10000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.1095895767211914;1502319444.7000062;1502319444.8095958
trip-yelp;tripadvisor-e;yelp-e;10000;0.8;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10758686065673828;1502319444.8095958;1502319444.9171827
trip-yelp;tripadvisor-e;yelp-e;10000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10161685943603516;1502319444.9171827;1502319445.0187995
trip-yelp;tripadvisor-e;yelp-a;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.12010979652404785;1502319445.454504;1502319445.5746138
trip-yelp;tripadvisor-e;yelp-a;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11110115051269531;1502319445.5746138;1502319445.685715
trip-yelp;tripadvisor-e;yelp-a;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11111974716186523;1502319445.686716;1502319445.7978358
trip-yelp;tripadvisor-e;yelp-a;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10710000991821289;1502319445.7988365;1502319445.9059365
trip-yelp;tripadvisor-e;yelp-a;5000;0.8;5;2;0;1.0;0.7142857142857143;0.8333333333333333;0.10610222816467285;1502319445.9059365;1502319446.0120387
trip-yelp;tripadvisor-e;yelp-a;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10064029693603516;1502319446.0120387;1502319446.112679
trip-yelp;tripadvisor-e;yelp-b;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11911392211914062;1502319446.134212;1502319446.253326
trip-yelp;tripadvisor-e;yelp-b;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11208820343017578;1502319446.253326;1502319446.3654141
trip-yelp;tripadvisor-e;yelp-b;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.1141209602355957;1502319446.3654141;1502319446.479535
trip-yelp;tripadvisor-e;yelp-b;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.11008453369140625;1502319446.479535;1502319446.5896196
trip-yelp;tripadvisor-e;yelp-b;5000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10409688949584961;1502319446.5896196;1502319446.6937165
trip-yelp;tripadvisor-e;yelp-b;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10111355781555176;1502319446.6937165;1502319446.79483
trip-yelp;tripadvisor-e;yelp-c;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11562514305114746;1502319446.8183694;1502319446.9339945
trip-yelp;tripadvisor-e;yelp-c;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11114025115966797;1502319446.9339945;1502319447.0451348
trip-yelp;tripadvisor-e;yelp-c;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.12709569931030273;1502319447.0451348;1502319447.1722305
trip-yelp;tripadvisor-e;yelp-c;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.15117764472961426;1502319447.1722305;1502319447.3234081
trip-yelp;tripadvisor-e;yelp-c;5000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10161876678466797;1502319447.3239086;1502319447.4255273
trip-yelp;tripadvisor-e;yelp-c;5000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10110282897949219;1502319447.4255273;1502319447.5266302
trip-yelp;tripadvisor-e;yelp-d;5000;0.4;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11908960342407227;1502319447.549644;1502319447.6687336
trip-yelp;tripadvisor-e;yelp-d;5000;0.5;6;1;2;0.75;0.8571428571428571;0.7999999999999999;0.11210250854492188;1502319447.6687336;1502319447.780836
trip-yelp;tripadvisor-e;yelp-d;5000;0.6;6;1;1;0.8571428571428571;0.8571428571428571;0.8571428571428571;0.11512565612792969;1502319447.780836;1502319447.8959618
trip-yelp;tripadvisor-e;yelp-d;5000;0.7;6;1;0;1.0;0.8571428571428571;0.923076923076923;0.10507774353027344;1502319447.8959618;1502319448.0010395
