gab;file_1;file_2;sample_size;threshold;tm;tnm;fm;precision;recall;f1;detlta;t1;t2
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1200857162475586;1502388285.8018289;1502388285.9219146
nc-oh;ncvoter-c-random;ohio-e-random;100000;0.9;2;5;0;1.0;0.2857142857142857;0.4444444444444445;0.0960686206817627;1502388285.9224133;1502388286.018482
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12342953681945801;1502388286.0404968;1502388286.1639264
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12008428573608398;1502388286.1639264;1502388286.2840106
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1010737419128418;1502388286.2840106;1502388286.3850844
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.11207699775695801;1502388286.3850844;1502388286.4971614
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10059094429016113;1502388286.4971614;1502388286.5977523
nc-oh;ncvoter-c-random;ohio-a-random;1000000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09454989433288574;1502388286.5982523;1502388286.6928022
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11656546592712402;1502388286.7143347;1502388286.8309002
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10057258605957031;1502388286.8314004;1502388286.931973
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1060941219329834;1502388286.931973;1502388287.038067
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.11505985260009766;1502388287.038067;1502388287.153127
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.13009357452392578;1502388287.1536267;1502388287.2837203
nc-oh;ncvoter-c-random;ohio-b-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1030728816986084;1502388287.2837203;1502388287.3867931
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1340956687927246;1502388287.4078066;1502388287.5419023
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.15060782432556152;1502388287.5419023;1502388287.6925101
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11307883262634277;1502388287.6925101;1502388287.805589
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.09607100486755371;1502388287.805589;1502388287.90166
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09856915473937988;1502388287.90166;1502388288.0002291
nc-oh;ncvoter-c-random;ohio-c-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10607624053955078;1502388288.0002291;1502388288.1063054
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12008380889892578;1502388288.1353245;1502388288.2554083
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10707545280456543;1502388288.2554083;1502388288.3624837
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10257482528686523;1502388288.3624837;1502388288.4650586
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.12008333206176758;1502388288.4650586;1502388288.585142
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.13509607315063477;1502388288.585142;1502388288.720238
nc-oh;ncvoter-c-random;ohio-d-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09806990623474121;1502388288.7207384;1502388288.8188083
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.13409423828125;1502388288.870845;1502388289.0049393
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10807657241821289;1502388289.00544;1502388289.1135166
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11308097839355469;1502388289.1135166;1502388289.2265975
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.7;4;3;1;0.8;0.5714285714285714;0.6666666666666666;0.09758758544921875;1502388289.2265975;1502388289.3241851
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10205531120300293;1502388289.3241851;1502388289.4262404
nc-oh;ncvoter-c-random;ohio-e-random;1000000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10607290267944336;1502388289.4262404;1502388289.5323133
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10407567024230957;1502388289.5543294;1502388289.658405
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.14460134506225586;1502388289.6589046;1502388289.803506
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09957265853881836;1502388289.803506;1502388289.9030786
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11656355857849121;1502388289.903596;1502388290.0201595
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.1150820255279541;1502388290.0201595;1502388290.1352415
nc-oh;ncvoter-d-random;ohio-a-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.08806324005126953;1502388290.1357408;1502388290.223804
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11057710647583008;1502388290.2498236;1502388290.3604007
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1070857048034668;1502388290.3604007;1502388290.4674864
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157155990600586;1502388290.4679778;1502388290.5695493
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.12058734893798828;1502388290.5695493;1502388290.6901367
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10056376457214355;1502388290.6906426;1502388290.7912064
nc-oh;ncvoter-d-random;ohio-b-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10307478904724121;1502388290.7912064;1502388290.8942811
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11908578872680664;1502388290.9177964;1502388291.0368822
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11207747459411621;1502388291.0368822;1502388291.1489596
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10009074211120605;1502388291.1489596;1502388291.2490504
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.7;3;4;0;1.0;0.42857142857142855;0.6;0.12909293174743652;1502388291.2495325;1502388291.3786254
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.13309240341186523;1502388291.3786254;1502388291.5117178
nc-oh;ncvoter-d-random;ohio-c-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.1531081199645996;1502388291.5117178;1502388291.664826
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11958646774291992;1502388291.7038531;1502388291.8234396
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11458182334899902;1502388291.8239388;1502388291.9385207
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.13709807395935059;1502388291.9385207;1502388292.0756187
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.14310097694396973;1502388292.0756187;1502388292.2187197
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.14810490608215332;1502388292.2192194;1502388292.3673244
nc-oh;ncvoter-d-random;ohio-d-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.12758922576904297;1502388292.3678255;1502388292.4954147
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10257339477539062;1502388292.5214324;1502388292.6240058
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11758303642272949;1502388292.624507;1502388292.74209
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.6;5;2;2;0.7142857142857143;0.7142857142857143;0.7142857142857143;0.10757613182067871;1502388292.74209;1502388292.849666
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.7;3;4;0;1.0;0.42857142857142855;0.6;0.10059094429016113;1502388292.849666;1502388292.950257
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.09206318855285645;1502388292.9507399;1502388293.042803
nc-oh;ncvoter-d-random;ohio-e-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.11508345603942871;1502388293.042803;1502388293.1578865
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11858510971069336;1502388293.1793988;1502388293.297984
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.13035011291503906;1502388293.297984;1502388293.428334
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1060938835144043;1502388293.428334;1502388293.534428
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09504866600036621;1502388293.5349276;1502388293.6299763
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10857677459716797;1502388293.6299763;1502388293.738553
nc-oh;ncvoter-d-random;ohio-a-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.0910646915435791;1502388293.7390537;1502388293.8301184
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09707069396972656;1502388293.852133;1502388293.9492037
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10858607292175293;1502388293.9492037;1502388294.0577898
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10157203674316406;1502388294.058282;1502388294.159854
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10507488250732422;1502388294.159854;1502388294.2649288
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10657429695129395;1502388294.2649288;1502388294.371503
nc-oh;ncvoter-d-random;ohio-b-random;10000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09656786918640137;1502388294.3720033;1502388294.4685712
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10157132148742676;1502388294.4900875;1502388294.5916588
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.09657001495361328;1502388294.5916588;1502388294.6882288
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10507416725158691;1502388294.6882288;1502388294.793303
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10006976127624512;1502388294.7938035;1502388294.8938732
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10257172584533691;1502388294.8943756;1502388294.9969473
nc-oh;ncvoter-d-random;ohio-c-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10607576370239258;1502388294.9974475;1502388295.1035233
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.1060950756072998;1502388295.1250355;1502388295.2311306
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10807657241821289;1502388295.231631;1502388295.3397076
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10405564308166504;1502388295.3402078;1502388295.4442635
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10757613182067871;1502388295.4447632;1502388295.5523393
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09556770324707031;1502388295.5523393;1502388295.647907
nc-oh;ncvoter-d-random;ohio-d-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09056425094604492;1502388295.647907;1502388295.7384713
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11708617210388184;1502388295.7609863;1502388295.8780725
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.10707521438598633;1502388295.8780725;1502388295.9851477
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11307811737060547;1502388295.9851477;1502388296.0982258
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10007143020629883;1502388296.0982258;1502388296.1982973
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09556794166564941;1502388296.1987975;1502388296.2943654
nc-oh;ncvoter-d-random;ohio-e-random;10000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09907007217407227;1502388296.2943654;1502388296.3934355
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11408185958862305;1502388296.424958;1502388296.5390399
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10707616806030273;1502388296.5390399;1502388296.646116
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12358736991882324;1502388296.6466162;1502388296.7702036
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.17061829566955566;1502388296.7707057;1502388296.941324
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.22916245460510254;1502388296.941324;1502388297.1704865
nc-oh;ncvoter-d-random;ohio-a-random;100000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09757041931152344;1502388297.1704865;1502388297.2680569
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11608242988586426;1502388297.2915742;1502388297.4076567
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10757660865783691;1502388297.4081566;1502388297.5157332
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1030731201171875;1502388297.5157332;1502388297.6188064
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10006952285766602;1502388297.6188064;1502388297.718876
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1385972499847412;1502388297.7193775;1502388297.8579748
nc-oh;ncvoter-d-random;ohio-b-random;100000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.12058615684509277;1502388297.8584745;1502388297.9790606
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12458968162536621;1502388298.0020761;1502388298.1266658
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.09458446502685547;1502388298.1271663;1502388298.2217507
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10956096649169922;1502388298.2217507;1502388298.3313117
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09656667709350586;1502388298.3313117;1502388298.4278784
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10457587242126465;1502388298.4278784;1502388298.5324543
nc-oh;ncvoter-d-random;ohio-c-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.10507345199584961;1502388298.5324543;1502388298.6375277
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1416032314300537;1502388298.659542;1502388298.8011453
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11107802391052246;1502388298.8011453;1502388298.9122233
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1050729751586914;1502388298.9122233;1502388299.0172963
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10657644271850586;1502388299.0177968;1502388299.1243732
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10907626152038574;1502388299.1243732;1502388299.2334495
nc-oh;ncvoter-d-random;ohio-d-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.08806347846984863;1502388299.2334495;1502388299.321513
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11358022689819336;1502388299.3430274;1502388299.4566076
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10307598114013672;1502388299.4566076;1502388299.5596836
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10307049751281738;1502388299.5596836;1502388299.662754
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10307979583740234;1502388299.663255;1502388299.7663348
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1125802993774414;1502388299.7663348;1502388299.878915
nc-oh;ncvoter-d-random;ohio-e-random;100000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.0980682373046875;1502388299.878915;1502388299.9769833
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.13509631156921387;1502388299.998997;1502388300.1340933
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10307526588439941;1502388300.1345935;1502388300.2376688
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11758255958557129;1502388300.2376688;1502388300.3552513
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.11657595634460449;1502388300.3557582;1502388300.4723341
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10157132148742676;1502388300.4723341;1502388300.5739055
nc-oh;ncvoter-d-random;ohio-a-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.0985710620880127;1502388300.5739055;1502388300.6724765
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10757756233215332;1502388300.6944907;1502388300.8020682
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10309100151062012;1502388300.8025682;1502388300.9056592
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1220695972442627;1502388300.9056592;1502388301.0277288
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1150813102722168;1502388301.0277288;1502388301.14281
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10257339477539062;1502388301.14281;1502388301.2453835
nc-oh;ncvoter-d-random;ohio-b-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10407590866088867;1502388301.245882;1502388301.349958
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12156820297241211;1502388301.372991;1502388301.4945593
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11458086967468262;1502388301.4945593;1502388301.6091402
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10657691955566406;1502388301.6091402;1502388301.715717
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10107111930847168;1502388301.715717;1502388301.8167882
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10957598686218262;1502388301.8167882;1502388301.9263642
nc-oh;ncvoter-d-random;ohio-c-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.0915837287902832;1502388301.9268649;1502388302.0184486
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11608123779296875;1502388302.0439498;1502388302.160031
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11057806015014648;1502388302.1605313;1502388302.2711093
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10007047653198242;1502388302.2711093;1502388302.3711798
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10607743263244629;1502388302.37168;1502388302.4777575
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10257267951965332;1502388302.4782565;1502388302.5808291
nc-oh;ncvoter-d-random;ohio-d-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09708738327026367;1502388302.5808291;1502388302.6779165
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.18763065338134766;1502388302.6999161;1502388302.8875468
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10907649993896484;1502388302.8875468;1502388302.9966233
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.12258672714233398;1502388302.9966233;1502388303.11921
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.10907864570617676;1502388303.1197114;1502388303.22879
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.13559722900390625;1502388303.22879;1502388303.3643873
nc-oh;ncvoter-d-random;ohio-e-random;1000000;0.9;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.1841273307800293;1502388303.3643873;1502388303.5485146
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.4;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.1030733585357666;1502388303.5710304;1502388303.6741037
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.5;6;1;3;0.6666666666666666;0.8571428571428571;0.75;0.11157941818237305;1502388303.6741037;1502388303.7856832
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.1195833683013916;1502388303.7861843;1502388303.9057677
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.7;3;4;0;1.0;0.42857142857142855;0.6;0.22366070747375488;1502388303.9057677;1502388304.1294284
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.8;3;4;0;1.0;0.42857142857142855;0.6;0.10306739807128906;1502388304.1299329;1502388304.2330003
nc-oh;ncvoter-e-random;ohio-a-random;1000;0.9;3;4;0;1.0;0.42857142857142855;0.6;0.09907054901123047;1502388304.2330003;1502388304.3320708
nc-oh;ncvoter-e-random;ohio-b-random;1000;0.4;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10411357879638672;1502388304.3545876;1502388304.4587011
nc-oh;ncvoter-e-random;ohio-b-random;1000;0.5;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.10107159614562988;1502388304.4587011;1502388304.5597727
nc-oh;ncvoter-e-random;ohio-b-random;1000;0.6;5;2;3;0.625;0.7142857142857143;0.6666666666666666;0.11408138275146484;1502388304.5597727;1502388304.673854
nc-oh;ncvoter-e-random;ohio-b-random;1000;0.7;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09206438064575195;1502388304.673854;1502388304.7659185
nc-oh;ncvoter-e-random;ohio-b-random;1000;0.8;4;3;0;1.0;0.5714285714285714;0.7272727272727273;0.09858870506286621;1502388304.7664192;1502388304.8650079
